Text,Label
তৌহিদ ভাই আপনাকে স্যালেউড✌✌ ,joy
ভাইয়া যশোরে ব্লগ করবেন কবে? ,joy
আস্সালামু আলাইকুম সম্মানিত আফ্রিদী ভাই এত টাকা খরচ করে এই অনুষ্টান করলেন। এই টাকা গুলা গরিব মিসকিনদের কে দিল ভাল হত ,anger
"দেখেনতো ভাদাইমার ভিডিও,আয়মান এর ব্যাপারে কি জানবেন? যত সব আবাল,,, ",sadness
রাহাত ভাই সবসময় ডিফারেন্ট কিছু উপহার দেয় আমাদের ,joy
এমন নোংরা নাটক কে আমরা গৃহনা করি এমন নাকটকে দেখা থেকে সবাই বিরত থাকুন এটা তো নোংরামি করার জন্যে উষ্কানি মূলক একটা নাটক বেশ্যা মেয়েদের কে নিয়ে নাটক করা থেকে বিরত থাকুন ইনসাআল্লাহ আমরা আশা করি শিক্ষা মূলক প্রদর্শনী করার জন্যে ,sadness
খেলার ভিতরে এমন একটু আধটু কেচাল লাগবেই এলাকার ক্রিকেট খেলায় যেমন লাগে। যে যা করছে তার জন্য সে তা শাস্তি পাইছে আমরা কোন দেশ বা জাতিকে নিয়ে কটাক্ষ না করি ভাইয়েরা। ,anger
২ মিনিটে আউট 😎😁😁 ,joy
ভাই আপনি একটা একের মানুষ 😂  ,joy
জীবন টা এমন কষ্টের কেন ,anger
দুই বাংলার মিল বন্ধন দেখে খুব ভালো লাগলো 😍😍 ,joy
ফরিদ পুর আশো ,joy
অনেক ধন্যবাদ ভাই আপনাকে❤️ ,joy
পুরনো আর হয় না। পরীক্ষার আগে আগে হাজারী আর নাগ সাহেবের রসায়ন আমাদের সাপ হয়ে কামড়াতে আসে। আসুক ,anger
আমার সামি এক জন পোতারক মানুষকে চাকরি দেওয়ার কথা বলে টাকা নেয় এখন সে রেবের হাতে ধরা পরছে কোন খোজ মেলেনি আজো এক মাস হল ,anger
তোমার বুদ্ধি আমার কাজে লাগছে ,joy
কিন্তু আমি তার কোন শখই পূরণ করতে পারিনি। তাই সে যখন একদিন আমাকে ফোন করে বলল: আমি যেন কোন ঝামেলা না করে ডিভোর্স লেটার এ সাইন করে দেই ,anger
"ভিডিও টি দেখলাম শুধু আমাদের বাংলাদেশ কতো নাম্বার আছে,,,, ",joy
ভাই আমি আপনাকে অকেন ভালোবাসি তাই আপনার সব ভিডিয় দেখি অনেক ভালো হইছে ভাই আমিও আপনার মত করতে চাই ,love
দারুন বলছে ভাই। ,joy
পাপন এক জন্য ফালতু লোক ,sadness
ভাবছি দেখো নিরালায় সন্ধ্যা হলেই ভাবতে বসি ,anger
সালা গো গলা কাটা হুক জনতার সামনে ,sadness
ইন্ডিয়া হলো চিটার ,sadness
বালের জ্যাকেট 🤭🤭🤭 ,sadness
সব জায়গায় ইসলাম নিয়ে টানাটানি করিস কেন ,sadness
আপনারা কম্পলেইন করতে পারেন না প্রশাসনের কাছে যে এরা অতিরিক্ত দাম রাখে ,sadness
"বাংলাদেশ আমার জানের দেশ, প্রান দেওয়ার জন্য প্রস্তুত।। ",love
পাছে বাঁধা পড়ে যাই। বিস্মিত তুমি যতোবার টানো বন্ধন-সুতো ধ’রে ,love
